Time,Temperature(â„ƒ),Humidity(%RH),MAC address(49:42:08:00:6E:9A)
7/03/2024 0:20,38.84,55.79,
7/03/2024 0:10,38.79,55.67,
7/03/2024 0:00,38.75,55.55,
6/03/2024 23:50,38.71,55.43,
6/03/2024 23:40,38.78,55.67,
6/03/2024 23:30,38.81,55.78,
6/03/2024 23:20,38.83,55.89,
6/03/2024 23:10,38.85,56,
6/03/2024 23:00,38.88,56.11,
6/03/2024 22:50,38.9,56.21,
6/03/2024 22:40,38.92,56.32,
6/03/2024 22:30,38.95,56.43,
6/03/2024 22:20,38.97,56.54,
6/03/2024 22:10,38.99,56.64,
6/03/2024 22:00,39.07,55.98,
6/03/2024 21:50,39.02,56.11,
6/03/2024 21:40,38.97,56.24,
6/03/2024 21:30,38.93,56.37,
6/03/2024 21:20,38.88,56.5,
6/03/2024 21:10,38.84,56.63,
6/03/2024 21:00,38.79,56.76,
6/03/2024 20:50,38.75,56.89,
6/03/2024 20:40,38.7,57.02,
6/03/2024 20:30,38.66,57.14,
6/03/2024 20:20,38.66,56.43,
6/03/2024 20:10,38.71,56.58,
6/03/2024 20:00,38.75,56.73,
6/03/2024 19:50,38.79,56.87,
6/03/2024 19:40,38.83,57.02,
6/03/2024 19:30,38.88,57.16,
6/03/2024 19:20,38.92,57.31,
6/03/2024 19:10,38.96,57.45,
6/03/2024 19:00,39,57.6,
6/03/2024 18:50,39.04,57.74,
6/03/2024 18:40,38.84,56.95,
6/03/2024 18:30,38.8,57.06,
6/03/2024 18:20,38.76,57.17,
6/03/2024 18:10,38.73,57.28,
6/03/2024 18:00,38.69,57.39,
6/03/2024 17:50,38.66,57.5,
6/03/2024 17:40,38.62,57.61,
6/03/2024 17:30,38.59,57.72,
6/03/2024 17:20,38.55,57.83,
6/03/2024 17:10,38.52,57.94,
6/03/2024 17:00,38.83,57.71,
6/03/2024 16:50,38.8,57.87,
6/03/2024 16:40,38.77,58.03,
6/03/2024 16:30,38.75,58.19,
6/03/2024 16:20,38.72,58.35,
6/03/2024 16:10,38.7,58.51,
6/03/2024 16:00,38.67,58.67,
6/03/2024 15:50,38.65,58.83,
6/03/2024 15:40,38.62,58.99,
6/03/2024 15:30,38.6,59.14,
6/03/2024 15:20,38.84,58.45,
6/03/2024 15:10,38.81,58.58,
6/03/2024 15:00,38.78,58.71,
6/03/2024 14:50,38.76,58.84,
6/03/2024 14:40,38.73,58.97,
6/03/2024 14:30,38.7,59.09,
6/03/2024 14:20,38.68,59.22,
6/03/2024 14:10,38.65,59.35,
6/03/2024 14:00,38.62,59.48,
6/03/2024 13:50,38.6,59.6,
6/03/2024 13:40,38.59,59.53,
6/03/2024 13:30,38.65,59.44,
6/03/2024 13:20,38.71,59.35,
6/03/2024 13:10,38.76,59.26,
6/03/2024 13:00,38.82,59.17,
6/03/2024 12:50,38.88,59.09,
6/03/2024 12:40,38.93,59,
6/03/2024 12:30,38.99,58.91,
6/03/2024 12:20,39.05,58.82,
6/03/2024 12:10,39.1,58.74,
6/03/2024 12:00,38.87,59.05,
6/03/2024 11:50,38.83,58.49,
6/03/2024 11:40,38.79,57.94,
6/03/2024 11:30,38.76,57.38,
6/03/2024 11:20,38.72,56.83,
6/03/2024 11:10,38.68,56.27,
6/03/2024 11:00,38.65,55.72,
6/03/2024 10:50,38.61,55.16,
6/03/2024 10:40,38.57,54.61,
6/03/2024 10:30,38.54,54.06,
6/03/2024 10:20,38.35,71.74,
6/03/2024 10:10,38.44,68.87,
6/03/2024 10:00,38.53,66,
6/03/2024 9:50,38.62,63.13,
6/03/2024 9:40,38.71,60.26,
6/03/2024 9:30,38.8,57.39,
6/03/2024 9:20,38.89,54.52,
6/03/2024 9:10,38.98,51.65,
6/03/2024 9:00,39.07,48.78,
6/03/2024 8:50,39.16,45.91,
6/03/2024 8:40,38.74,71.63,
6/03/2024 8:30,38.78,71.51,
6/03/2024 8:20,38.82,71.4,
6/03/2024 8:10,38.86,71.29,
6/03/2024 8:00,38.9,71.18,
6/03/2024 7:50,38.94,71.06,
6/03/2024 7:40,38.98,70.95,
6/03/2024 7:30,39.02,70.84,
6/03/2024 7:20,39.06,70.73,
6/03/2024 7:10,39.1,70.62,
6/03/2024 7:00,39.1,71.15,
6/03/2024 6:50,39.05,71.05,
6/03/2024 6:40,39,70.95,
6/03/2024 6:30,38.95,70.85,
6/03/2024 6:20,38.9,70.75,
6/03/2024 6:10,38.85,70.65,
6/03/2024 6:00,38.8,70.55,
6/03/2024 5:50,38.75,70.45,
6/03/2024 5:40,38.7,70.35,
6/03/2024 5:30,38.66,70.26,
6/03/2024 5:20,38.98,70.68,
6/03/2024 5:10,38.93,70.55,
6/03/2024 5:00,38.89,70.42,
6/03/2024 4:50,38.85,70.3,
6/03/2024 4:40,38.81,70.17,
6/03/2024 4:30,38.77,70.04,
6/03/2024 4:20,38.73,69.92,
6/03/2024 4:10,38.69,69.79,
6/03/2024 4:00,38.65,69.66,
6/03/2024 3:50,38.61,69.54,
6/03/2024 3:40,38.86,69.17,
6/03/2024 3:30,38.83,69.33,
6/03/2024 3:20,38.8,69.49,
6/03/2024 3:10,38.77,69.65,
6/03/2024 3:00,38.74,69.81,
6/03/2024 2:50,38.71,69.97,
6/03/2024 2:40,38.68,70.13,
6/03/2024 2:30,38.65,70.29,
6/03/2024 2:20,38.62,70.45,
6/03/2024 2:10,38.6,70.61,
6/03/2024 2:00,38.54,70.83,
6/03/2024 1:50,38.58,70.65,
6/03/2024 1:40,38.61,70.48,
6/03/2024 1:30,38.65,70.3,
6/03/2024 1:20,38.68,70.13,
6/03/2024 1:10,38.72,69.95,
6/03/2024 1:00,38.75,69.78,
6/03/2024 0:50,38.79,69.6,
6/03/2024 0:40,38.82,69.43,
6/03/2024 0:30,38.85,69.26,
6/03/2024 0:20,38.59,70.57,
6/03/2024 0:10,38.62,70.48,
6/03/2024 0:00,38.64,70.39,
5/03/2024 23:50,38.66,70.31,
5/03/2024 23:40,38.68,70.22,
5/03/2024 23:30,38.71,70.14,
5/03/2024 23:20,38.73,70.05,
5/03/2024 23:10,38.75,69.97,
5/03/2024 23:00,38.77,69.88,
5/03/2024 22:50,38.79,69.8,
5/03/2024 22:40,38.65,70.58,
5/03/2024 22:30,38.63,70.43,
5/03/2024 22:20,38.61,70.29,
5/03/2024 22:10,38.59,70.15,
5/03/2024 22:00,38.57,70,
5/03/2024 21:50,38.55,69.86,
5/03/2024 21:40,38.53,69.72,
5/03/2024 21:30,38.51,69.57,
5/03/2024 21:20,38.49,69.43,
5/03/2024 21:10,38.48,69.29,
5/03/2024 21:00,38.72,69.63,
5/03/2024 20:50,38.67,69.43,
5/03/2024 20:40,38.63,69.23,
5/03/2024 20:30,38.59,69.03,
5/03/2024 20:20,38.55,68.83,
5/03/2024 20:10,38.51,68.63,
5/03/2024 20:00,38.47,68.43,
5/03/2024 19:50,38.43,68.23,
5/03/2024 19:40,38.39,68.03,
5/03/2024 19:30,38.35,67.84,
5/03/2024 19:20,38.54,62.27,
5/03/2024 19:10,38.5,62.99,
5/03/2024 19:00,38.46,63.7,
5/03/2024 18:50,38.43,64.41,
5/03/2024 18:40,38.39,65.13,
5/03/2024 18:30,38.36,65.84,
5/03/2024 18:20,38.32,66.55,
5/03/2024 18:10,38.29,67.27,
5/03/2024 18:00,38.25,67.98,
5/03/2024 17:50,38.22,68.69,
5/03/2024 17:40,38.38,58.93,
5/03/2024 17:30,38.31,56.18,
5/03/2024 17:20,38.24,53.43,
5/03/2024 17:10,38.18,50.69,
5/03/2024 17:00,38.11,47.94,
5/03/2024 16:50,38.05,45.2,
5/03/2024 16:40,37.98,42.45,
5/03/2024 16:30,37.92,39.71,
5/03/2024 16:20,37.85,36.96,
5/03/2024 16:10,37.79,34.22,
5/03/2024 16:00,37.11,29.25,
5/03/2024 15:50,37.25,30.32,
5/03/2024 15:40,37.39,31.39,
5/03/2024 15:30,37.53,32.45,
5/03/2024 15:20,37.67,33.52,
5/03/2024 15:10,37.8,34.59,
5/03/2024 15:00,37.94,35.65,
5/03/2024 14:50,38.08,36.72,
5/03/2024 14:40,38.22,37.79,
5/03/2024 14:30,38.35,38.85,
5/03/2024 14:20,38.22,38.63,
5/03/2024 14:10,38.2,38.41,
5/03/2024 14:00,38.19,38.19,
5/03/2024 13:50,38.18,37.98,
5/03/2024 13:40,38.16,37.76,
5/03/2024 13:30,38.15,37.54,
5/03/2024 13:20,38.14,37.33,
5/03/2024 13:10,38.12,37.11,
5/03/2024 13:00,38.11,36.89,
5/03/2024 12:50,38.1,36.68,
5/03/2024 12:40,38.35,36.09,
5/03/2024 12:30,38.32,34.89,
5/03/2024 12:20,38.29,33.7,
5/03/2024 12:10,38.26,32.51,
5/03/2024 12:00,38.23,31.31,
5/03/2024 11:50,38.2,30.12,
5/03/2024 11:40,38.17,28.93,
5/03/2024 11:30,38.14,27.73,
5/03/2024 11:20,38.11,26.54,
5/03/2024 11:10,38.09,25.35,
5/03/2024 11:00,38.22,26.07,
5/03/2024 10:50,38.27,27.41,
5/03/2024 10:40,38.31,28.75,
5/03/2024 10:30,38.35,30.08,
5/03/2024 10:20,38.4,31.42,
5/03/2024 10:10,38.44,32.75,
5/03/2024 10:00,38.48,34.09,
5/03/2024 9:50,38.53,35.42,
5/03/2024 9:40,38.57,36.76,
5/03/2024 9:30,38.61,38.09,
5/03/2024 9:20,38.53,37.41,
5/03/2024 9:10,38.55,37.14,
5/03/2024 9:00,38.57,36.87,
5/03/2024 8:50,38.58,36.61,
5/03/2024 8:40,38.6,36.34,
5/03/2024 8:30,38.61,36.07,
5/03/2024 8:20,38.63,35.81,
5/03/2024 8:10,38.64,35.54,
5/03/2024 8:00,38.66,35.27,
5/03/2024 7:50,38.67,35.01,
5/03/2024 7:40,38.67,33.79,
5/03/2024 7:30,38.64,33.88,
5/03/2024 7:20,38.62,33.97,
5/03/2024 7:10,38.6,34.06,
5/03/2024 7:00,38.58,34.15,
5/03/2024 6:50,38.56,34.24,
5/03/2024 6:40,38.54,34.33,
5/03/2024 6:30,38.52,34.42,
5/03/2024 6:20,38.5,34.51,
5/03/2024 6:10,38.48,34.6,
5/03/2024 6:00,38.66,34.55,
5/03/2024 5:50,38.64,34.46,
5/03/2024 5:40,38.62,34.38,
5/03/2024 5:30,38.6,34.3,
5/03/2024 5:20,38.58,34.21,
5/03/2024 5:10,38.56,34.13,
5/03/2024 5:00,38.54,34.05,
5/03/2024 4:50,38.52,33.96,
5/03/2024 4:40,38.5,33.88,
5/03/2024 4:30,38.48,33.8,
5/03/2024 4:20,38.6,33.7,
5/03/2024 4:10,38.57,33.78,
5/03/2024 4:00,38.54,33.85,
5/03/2024 3:50,38.51,33.92,
5/03/2024 3:40,38.48,33.99,
5/03/2024 3:30,38.46,34.07,
5/03/2024 3:20,38.43,34.14,
5/03/2024 3:10,38.4,34.21,
5/03/2024 3:00,38.37,34.28,
5/03/2024 2:50,38.35,34.35,
5/03/2024 2:40,38.38,34.03,
5/03/2024 2:30,38.41,34.21,
5/03/2024 2:20,38.43,34.39,
5/03/2024 2:10,38.45,34.56,
5/03/2024 2:00,38.47,34.74,
5/03/2024 1:50,38.49,34.92,
5/03/2024 1:40,38.51,35.09,
5/03/2024 1:30,38.53,35.27,
5/03/2024 1:20,38.55,35.45,
5/03/2024 1:10,38.57,35.62,
5/03/2024 1:00,38.54,36.04,
5/03/2024 0:50,38.51,36.15,
5/03/2024 0:40,38.49,36.26,
5/03/2024 0:30,38.47,36.37,
5/03/2024 0:20,38.45,36.48,
5/03/2024 0:10,38.43,36.58,
5/03/2024 0:00,38.41,36.69,
27/03/2024 15:00,37.87,48.82,
27/03/2024 14:50,37.9,48.71,
27/03/2024 14:40,37.92,48.61,
27/03/2024 14:30,37.94,48.5,
27/03/2024 14:20,37.96,48.39,
27/03/2024 14:10,37.98,48.29,
27/03/2024 14:00,37.83,48.53,
27/03/2024 13:50,37.86,48.47,
27/03/2024 13:40,37.89,48.42,
27/03/2024 13:30,37.92,48.36,
27/03/2024 13:20,37.95,48.31,
27/03/2024 13:10,37.98,48.25,
27/03/2024 13:00,38.01,48.2,
27/03/2024 12:50,38.04,48.14,
27/03/2024 12:40,38.07,48.09,
27/03/2024 12:30,38.09,48.04,
27/03/2024 12:20,37.98,48.23,
27/03/2024 12:10,38,48.15,
27/03/2024 12:00,38.02,48.08,
27/03/2024 11:50,38.04,48.01,
27/03/2024 11:40,38.06,47.93,
27/03/2024 11:30,38.08,47.86,
27/03/2024 11:20,38.1,47.79,
27/03/2024 11:10,38.12,47.71,
27/03/2024 11:00,38.14,47.64,
27/03/2024 10:50,38.16,47.57,
27/03/2024 10:40,38.04,47.57,
27/03/2024 10:30,38.06,47.63,
27/03/2024 10:20,38.08,47.69,
27/03/2024 10:10,38.1,47.75,
27/03/2024 10:00,38.12,47.81,
27/03/2024 9:50,38.14,47.87,
27/03/2024 9:40,38.16,47.93,
27/03/2024 9:30,38.18,47.99,
27/03/2024 9:20,38.2,48.05,
27/03/2024 9:10,38.22,48.1,
27/03/2024 9:00,37.98,48.16,
27/03/2024 8:50,38.01,48.11,
27/03/2024 8:40,38.04,48.07,
27/03/2024 8:30,38.07,48.03,
27/03/2024 8:20,38.1,47.99,
27/03/2024 8:10,38.12,47.94,
27/03/2024 8:00,38.15,47.9,
27/03/2024 7:50,38.18,47.86,
27/03/2024 7:40,38.21,47.82,
27/03/2024 7:30,38.23,47.78,
27/03/2024 7:20,38.16,47.92,
27/03/2024 7:10,38.14,47.86,
27/03/2024 7:00,38.13,47.81,
27/03/2024 6:50,38.12,47.76,
27/03/2024 6:40,38.1,47.71,
27/03/2024 6:30,38.09,47.65,
27/03/2024 6:20,38.08,47.6,
27/03/2024 6:10,38.06,47.55,
27/03/2024 6:00,38.05,47.5,
27/03/2024 5:50,38.04,47.45,
27/03/2024 5:40,37.96,47.49,
27/03/2024 5:30,37.99,47.36,
27/03/2024 5:20,38.01,47.23,
27/03/2024 5:10,38.03,47.11,
27/03/2024 5:00,38.05,46.98,
27/03/2024 4:50,38.08,46.86,
27/03/2024 4:40,38.1,46.73,
27/03/2024 4:30,38.12,46.61,
27/03/2024 4:20,38.14,46.48,
27/03/2024 4:10,38.16,46.36,
27/03/2024 4:00,38.22,46.52,
27/03/2024 3:50,38.19,46.45,
27/03/2024 3:40,38.16,46.38,
27/03/2024 3:30,38.14,46.32,
27/03/2024 3:20,38.11,46.25,
27/03/2024 3:10,38.08,46.18,
27/03/2024 3:00,38.06,46.12,
27/03/2024 2:50,38.03,46.05,
27/03/2024 2:40,38,45.98,
27/03/2024 2:30,37.98,45.92,
27/03/2024 2:20,38.1,46.19,
27/03/2024 2:10,38.07,46.13,
27/03/2024 2:00,38.04,46.07,
27/03/2024 1:50,38.01,46.01,
27/03/2024 1:40,37.98,45.95,
27/03/2024 1:30,37.96,45.89,
27/03/2024 1:20,37.93,45.83,
27/03/2024 1:10,37.9,45.77,
27/03/2024 1:00,37.87,45.71,
27/03/2024 0:50,37.85,45.66,
27/03/2024 0:40,37.73,45.62,
27/03/2024 0:30,37.77,45.67,
27/03/2024 0:20,37.81,45.72,
27/03/2024 0:10,37.85,45.77,
27/03/2024 0:00,37.89,45.82,
26/03/2024 23:50,37.93,45.86,
26/03/2024 23:40,37.97,45.91,
26/03/2024 23:30,38.01,45.96,
26/03/2024 23:20,38.05,46.01,
26/03/2024 23:10,38.08,46.05,
26/03/2024 23:00,37.7,46.08,
26/03/2024 22:50,37.74,45.98,
26/03/2024 22:40,37.77,45.89,
26/03/2024 22:30,37.8,45.8,
26/03/2024 22:20,37.83,45.71,
26/03/2024 22:10,37.86,45.61,
26/03/2024 22:00,37.89,45.52,
26/03/2024 21:50,37.92,45.43,
26/03/2024 21:40,37.95,45.34,
26/03/2024 21:30,37.98,45.25,
26/03/2024 21:20,38.17,45.81,
26/03/2024 21:10,38.12,45.74,
26/03/2024 21:00,38.07,45.67,
26/03/2024 20:50,38.02,45.61,
26/03/2024 20:40,37.97,45.54,
26/03/2024 20:30,37.92,45.47,
26/03/2024 20:20,37.87,45.41,
26/03/2024 20:10,37.82,45.34,
26/03/2024 20:00,37.77,45.27,
26/03/2024 19:50,37.72,45.21,
26/03/2024 19:40,37.85,45.59,
26/03/2024 19:30,37.89,45.52,
26/03/2024 19:20,37.93,45.46,
26/03/2024 19:10,37.96,45.4,
26/03/2024 19:00,38,45.34,
26/03/2024 18:50,38.03,45.28,
26/03/2024 18:40,38.07,45.22,
26/03/2024 18:30,38.1,45.16,
26/03/2024 18:20,38.14,45.1,
26/03/2024 18:10,38.17,45.04,
26/03/2024 18:00,38.06,45.11,
26/03/2024 17:50,38.03,45.04,
26/03/2024 17:40,38.01,44.98,
26/03/2024 17:30,37.99,44.92,
26/03/2024 17:20,37.96,44.86,
26/03/2024 17:10,37.94,44.8,
26/03/2024 17:00,37.92,44.74,
26/03/2024 16:50,37.89,44.68,
26/03/2024 16:40,37.87,44.62,
26/03/2024 16:30,37.85,44.56,
26/03/2024 16:20,37.82,45.12,
26/03/2024 16:10,37.86,45.03,
26/03/2024 16:00,37.89,44.95,
26/03/2024 15:50,37.92,44.86,
26/03/2024 15:40,37.95,44.78,
26/03/2024 15:30,37.99,44.69,
26/03/2024 15:20,38.02,44.61,
26/03/2024 15:10,38.05,44.52,
26/03/2024 15:00,38.08,44.44,
26/03/2024 14:50,38.11,44.36,
26/03/2024 14:40,37.85,44.5,
26/03/2024 14:30,37.88,44.46,
26/03/2024 14:20,37.91,44.42,
26/03/2024 14:10,37.94,44.38,
26/03/2024 14:00,37.97,44.34,
26/03/2024 13:50,38,44.3,
26/03/2024 13:40,38.03,44.26,
26/03/2024 13:30,38.06,44.22,
26/03/2024 13:20,38.09,44.18,
26/03/2024 13:10,38.11,44.15,
26/03/2024 13:00,38.16,44.41,
26/03/2024 12:50,38.12,44.33,
26/03/2024 12:40,38.09,44.26,
26/03/2024 12:30,38.06,44.19,
26/03/2024 12:20,38.03,44.11,
26/03/2024 12:10,38,44.04,
26/03/2024 12:00,37.97,43.97,
26/03/2024 11:50,37.94,43.89,
26/03/2024 11:40,37.91,43.82,
26/03/2024 11:30,37.88,43.75,
26/03/2024 11:20,37.98,43.8,
26/03/2024 11:10,38,43.68,
26/03/2024 11:00,38.02,43.57,
26/03/2024 10:50,38.04,43.45,
26/03/2024 10:40,38.06,43.34,
26/03/2024 10:30,38.08,43.22,
26/03/2024 10:20,38.1,43.11,
26/03/2024 10:10,38.12,42.99,
26/03/2024 10:00,38.14,42.88,
26/03/2024 9:50,38.16,42.77,
26/03/2024 9:40,38.23,42.84,
26/03/2024 9:30,38.21,42.74,
26/03/2024 9:20,38.19,42.65,
26/03/2024 9:10,38.17,42.56,
26/03/2024 9:00,38.15,42.46,
26/03/2024 8:50,38.14,42.37,
26/03/2024 8:40,38.12,42.28,
26/03/2024 8:30,38.1,42.18,
26/03/2024 8:20,38.08,42.09,
26/03/2024 8:10,38.07,42,
26/03/2024 8:00,38.13,42.17,
26/03/2024 7:50,38.16,42.13,
26/03/2024 7:40,38.18,42.1,
26/03/2024 7:30,38.21,42.07,
26/03/2024 7:20,38.23,42.03,
26/03/2024 7:10,38.26,42,
26/03/2024 7:00,38.28,41.97,
26/03/2024 6:50,38.31,41.93,
26/03/2024 6:40,38.33,41.9,
26/03/2024 6:30,38.35,41.87,
26/03/2024 6:20,37.98,41.9,
26/03/2024 6:10,38.01,41.81,
26/03/2024 6:00,38.04,41.72,
26/03/2024 5:50,38.06,41.64,
26/03/2024 5:40,38.09,41.55,
26/03/2024 5:30,38.12,41.47,
26/03/2024 5:20,38.14,41.38,
26/03/2024 5:10,38.17,41.3,
26/03/2024 5:00,38.2,41.21,
26/03/2024 4:50,38.22,41.13,
26/03/2024 4:40,37.91,41.21,
26/03/2024 4:30,37.96,41.16,
26/03/2024 4:20,38.01,41.12,
26/03/2024 4:10,38.06,41.08,
26/03/2024 4:00,38.11,41.03,
26/03/2024 3:50,38.16,40.99,
26/03/2024 3:40,38.21,40.95,
26/03/2024 3:30,38.26,40.9,
26/03/2024 3:20,38.31,40.86,
26/03/2024 3:10,38.35,40.82,
26/03/2024 3:00,37.91,41.09,
26/03/2024 2:50,37.94,41.02,
26/03/2024 2:40,37.97,40.95,
26/03/2024 2:30,38,40.88,
26/03/2024 2:20,38.03,40.81,
26/03/2024 2:10,38.05,40.75,
26/03/2024 2:00,38.08,40.68,
26/03/2024 1:50,38.11,40.61,
26/03/2024 1:40,38.14,40.54,
26/03/2024 1:30,38.16,40.48,
26/03/2024 1:20,37.98,41.14,
26/03/2024 1:10,38.01,41.09,
26/03/2024 1:00,38.04,41.04,
26/03/2024 0:50,38.06,41,
26/03/2024 0:40,38.09,40.95,
26/03/2024 0:30,38.12,40.91,
26/03/2024 0:20,38.14,40.86,
26/03/2024 0:10,38.17,40.82,
26/03/2024 0:00,38.2,40.77,
25/03/2024 23:50,38.22,40.73,
25/03/2024 23:40,37.85,40.46,
25/03/2024 23:30,37.88,40.54,
25/03/2024 23:20,37.91,40.62,
25/03/2024 23:10,37.94,40.69,
25/03/2024 23:00,37.97,40.77,
25/03/2024 22:50,37.99,40.84,
25/03/2024 22:40,38.02,40.92,
25/03/2024 22:30,38.05,40.99,
25/03/2024 22:20,38.08,41.07,
25/03/2024 22:10,38.1,41.14,
25/03/2024 22:00,37.98,41.1,
25/03/2024 21:50,37.96,41.16,
25/03/2024 21:40,37.95,41.22,
25/03/2024 21:30,37.93,41.28,
25/03/2024 21:20,37.92,41.34,
25/03/2024 21:10,37.9,41.4,
25/03/2024 21:00,37.89,41.46,
25/03/2024 20:50,37.87,41.52,
25/03/2024 20:40,37.86,41.58,
25/03/2024 20:30,37.85,41.63,
25/03/2024 20:20,37.79,41.41,
25/03/2024 20:10,37.82,41.28,
25/03/2024 20:00,37.85,41.15,
25/03/2024 19:50,37.88,41.03,
25/03/2024 19:40,37.91,40.9,
25/03/2024 19:30,37.93,40.77,
25/03/2024 19:20,37.96,40.65,
25/03/2024 19:10,37.99,40.52,
25/03/2024 19:00,38.02,40.39,
25/03/2024 18:50,38.04,40.27,
25/03/2024 18:40,38.1,40.14,
25/03/2024 18:30,38.07,39.77,
25/03/2024 18:20,38.04,39.4,
25/03/2024 18:10,38.01,39.03,
25/03/2024 18:00,37.98,38.66,
25/03/2024 17:50,37.96,38.3,
25/03/2024 17:40,37.93,37.93,
25/03/2024 17:30,37.9,37.56,
25/03/2024 17:20,37.87,37.19,
25/03/2024 17:10,37.85,36.83,
25/03/2024 17:00,38.11,28.7,
25/03/2024 16:50,38.06,30.41,
25/03/2024 16:40,38.01,32.12,
25/03/2024 16:30,37.96,33.82,
25/03/2024 16:20,37.91,35.53,
25/03/2024 16:10,37.86,37.23,
25/03/2024 16:00,37.81,38.94,
25/03/2024 15:50,37.76,40.64,
25/03/2024 15:40,37.71,42.35,
25/03/2024 15:30,37.66,44.05,
25/03/2024 15:20,37.95,43.76,
25/03/2024 15:10,37.92,43.59,
25/03/2024 15:00,37.89,43.42,
25/03/2024 14:50,37.87,43.25,
25/03/2024 14:40,37.84,43.08,
25/03/2024 14:30,37.82,42.92,
25/03/2024 14:20,37.79,42.75,
25/03/2024 14:10,37.77,42.58,
25/03/2024 14:00,37.74,42.41,
25/03/2024 13:50,37.72,42.25,
25/03/2024 13:40,37.74,42.02,
25/03/2024 13:30,37.69,39.78,
25/03/2024 13:20,37.65,37.54,
25/03/2024 13:10,37.61,35.3,
25/03/2024 13:00,37.57,33.06,
25/03/2024 12:50,37.52,30.82,
25/03/2024 12:40,37.48,28.58,
25/03/2024 12:30,37.44,26.34,
25/03/2024 12:20,37.4,24.1,
25/03/2024 12:10,37.36,21.87,
25/03/2024 12:00,37.35,39.61,
25/03/2024 11:50,37.39,39.72,
25/03/2024 11:40,37.42,39.83,
25/03/2024 11:30,37.45,39.93,
25/03/2024 11:20,37.48,40.04,
25/03/2024 11:10,37.51,40.15,
25/03/2024 11:00,37.54,40.25,
25/03/2024 10:50,37.57,40.36,
25/03/2024 10:40,37.6,40.47,
25/03/2024 10:30,37.63,40.57,
25/03/2024 10:20,37.71,39.77,
25/03/2024 10:10,37.69,39.9,
25/03/2024 10:00,37.68,40.03,
25/03/2024 9:50,37.67,40.15,
25/03/2024 9:40,37.66,40.28,
25/03/2024 9:30,37.65,40.4,
25/03/2024 9:20,37.64,40.53,
25/03/2024 9:10,37.63,40.65,
25/03/2024 9:00,37.62,40.78,
25/03/2024 8:50,37.61,40.9,
25/03/2024 8:40,37.78,40.55,
25/03/2024 8:30,37.76,40.65,
25/03/2024 8:20,37.74,40.74,
25/03/2024 8:10,37.72,40.83,
25/03/2024 8:00,37.7,40.93,
25/03/2024 7:50,37.68,41.02,
25/03/2024 7:40,37.66,41.11,
25/03/2024 7:30,37.64,41.21,
25/03/2024 7:20,37.62,41.3,
25/03/2024 7:10,37.61,41.39,
25/03/2024 7:00,37.66,41.56,
25/03/2024 6:50,37.63,41.46,
25/03/2024 6:40,37.6,41.36,
25/03/2024 6:30,37.57,41.27,
25/03/2024 6:20,37.54,41.17,
25/03/2024 6:10,37.52,41.07,
25/03/2024 6:00,37.49,40.98,
25/03/2024 5:50,37.46,40.88,
25/03/2024 5:40,37.43,40.78,
25/03/2024 5:30,37.41,40.69,
25/03/2024 5:20,37.61,40.6,
25/03/2024 5:10,37.58,40.67,
25/03/2024 5:00,37.55,40.73,
25/03/2024 4:50,37.52,40.79,
25/03/2024 4:40,37.49,40.86,
25/03/2024 4:30,37.46,40.92,
25/03/2024 4:20,37.43,40.98,
25/03/2024 4:10,37.4,41.05,
25/03/2024 4:00,37.37,41.11,
25/03/2024 3:50,37.34,41.17,
25/03/2024 3:40,37.35,41.33,
25/03/2024 3:30,37.38,41.22,
25/03/2024 3:20,37.41,41.11,
25/03/2024 3:10,37.44,41.01,
25/03/2024 3:00,37.47,40.9,
25/03/2024 2:50,37.5,40.79,
25/03/2024 2:40,37.53,40.69,
25/03/2024 2:30,37.56,40.58,
25/03/2024 2:20,37.59,40.47,
25/03/2024 2:10,37.61,40.37,
25/03/2024 2:00,37.61,41.45,
25/03/2024 1:50,37.58,41.37,
25/03/2024 1:40,37.55,41.3,
25/03/2024 1:30,37.52,41.23,
25/03/2024 1:20,37.49,41.16,
25/03/2024 1:10,37.46,41.08,
25/03/2024 1:00,37.43,41.01,
25/03/2024 0:50,37.4,40.94,
25/03/2024 0:40,37.37,40.87,
25/03/2024 0:30,37.35,40.8,
25/03/2024 0:20,37.61,40.6,
25/03/2024 0:10,37.57,40.77,
25/03/2024 0:00,37.54,40.93,
24/03/2024 23:50,37.51,41.09,
24/03/2024 23:40,37.48,41.25,
24/03/2024 23:30,37.44,41.41,
24/03/2024 23:20,37.41,41.57,
24/03/2024 23:10,37.38,41.73,
24/03/2024 23:00,37.35,41.89,
24/03/2024 22:50,37.32,42.05,
24/03/2024 22:40,37.36,41.37,
24/03/2024 22:30,37.39,41.52,
24/03/2024 22:20,37.42,41.67,
24/03/2024 22:10,37.45,41.82,
24/03/2024 22:00,37.48,41.97,
24/03/2024 21:50,37.5,42.12,
24/03/2024 21:40,37.53,42.27,
24/03/2024 21:30,37.56,42.42,
24/03/2024 21:20,37.59,42.57,
24/03/2024 21:10,37.61,42.72,
24/03/2024 21:00,37.42,42.1,
24/03/2024 20:50,37.45,42.3,
24/03/2024 20:40,37.47,42.5,
24/03/2024 20:30,37.49,42.69,
24/03/2024 20:20,37.51,42.89,
24/03/2024 20:10,37.53,43.09,
24/03/2024 20:00,37.55,43.28,
24/03/2024 19:50,37.57,43.48,
24/03/2024 19:40,37.59,43.68,
24/03/2024 19:30,37.61,43.87,
24/03/2024 19:20,37.38,43.62,
24/03/2024 19:10,37.42,43.74,
