Time,Temperature(℃),Humidity(%RH),MAC address(49:22:11:25:0F:F3)
23/05/2024 3:30,32.49,65.09,
23/05/2024 3:20,32.47,64.81,
23/05/2024 3:10,32.45,64.53,
23/05/2024 3:00,32.43,64.25,
23/05/2024 2:50,32.41,63.97,
23/05/2024 2:40,32.39,63.69,
23/05/2024 2:30,32.37,63.41,
23/05/2024 2:20,32.35,63.13,
23/05/2024 2:10,32.33,62.85,
23/05/2024 2:00,32.31,62.57,
23/05/2024 1:50,32.53,62.56,
23/05/2024 1:40,32.47,60.11,
23/05/2024 1:30,32.42,57.66,
23/05/2024 1:20,32.37,55.21,
23/05/2024 1:10,32.31,52.76,
23/05/2024 1:00,32.26,50.31,
23/05/2024 0:50,32.21,47.86,
23/05/2024 0:40,32.15,45.41,
23/05/2024 0:30,32.1,42.96,
23/05/2024 0:20,32.05,40.52,
23/05/2024 0:10,32.11,38.82,
23/05/2024 0:00,32.15,40.8,
22/05/2024 23:50,32.18,42.78,
22/05/2024 23:40,32.21,44.76,
22/05/2024 23:30,32.24,46.74,
22/05/2024 23:20,32.28,48.72,
22/05/2024 23:10,32.31,50.7,
22/05/2024 23:00,32.34,52.68,
22/05/2024 22:50,32.37,54.66,
22/05/2024 22:40,32.4,56.63,
22/05/2024 22:30,32.42,59.11,
22/05/2024 22:20,32.4,59.47,
22/05/2024 22:10,32.39,59.83,
22/05/2024 22:00,32.38,60.19,
22/05/2024 21:50,32.37,60.55,
22/05/2024 21:40,32.35,60.91,
22/05/2024 21:30,32.34,61.27,
22/05/2024 21:20,32.33,61.63,
22/05/2024 21:10,32.32,61.99,
22/05/2024 21:00,32.31,62.34,
22/05/2024 20:50,32.48,59.11,
22/05/2024 20:40,32.6,59.35,
22/05/2024 20:30,32.72,59.59,
22/05/2024 20:20,32.84,59.82,
22/05/2024 20:10,32.96,60.06,
22/05/2024 20:00,33.08,60.3,
22/05/2024 19:50,33.2,60.53,
22/05/2024 19:40,33.32,60.77,
22/05/2024 19:30,33.44,61.01,
22/05/2024 19:20,33.55,61.24,
22/05/2024 19:10,33.27,61.36,
22/05/2024 19:00,33.29,61.13,
22/05/2024 18:50,33.31,60.91,
22/05/2024 18:40,33.32,60.68,
22/05/2024 18:30,33.34,60.46,
22/05/2024 18:20,33.36,60.23,
22/05/2024 18:10,33.37,60.01,
22/05/2024 18:00,33.39,59.78,
22/05/2024 17:50,33.41,59.56,
22/05/2024 17:40,33.42,59.34,
22/05/2024 17:30,33.3,61.52,
22/05/2024 17:20,33.33,61.16,
22/05/2024 17:10,33.36,60.81,
22/05/2024 17:00,33.38,60.46,
22/05/2024 16:50,33.41,60.1,
22/05/2024 16:40,33.44,59.75,
22/05/2024 16:30,33.46,59.4,
22/05/2024 16:20,33.49,59.04,
22/05/2024 16:10,33.52,58.69,
22/05/2024 16:00,33.54,58.34,
22/05/2024 15:50,33.33,61.38,
22/05/2024 15:40,33.27,61.03,
22/05/2024 15:30,33.21,60.69,
22/05/2024 15:20,33.15,60.35,
22/05/2024 15:10,33.09,60,
22/05/2024 15:00,33.03,59.66,
22/05/2024 14:50,32.97,59.32,
22/05/2024 14:40,32.91,58.97,
22/05/2024 14:30,32.85,58.63,
22/05/2024 14:20,32.8,58.29,
22/05/2024 14:10,32.17,42.69,
22/05/2024 14:00,32.31,45.24,
22/05/2024 13:50,32.45,47.78,
22/05/2024 13:40,32.59,50.33,
22/05/2024 13:30,32.73,52.87,
22/05/2024 13:20,32.87,55.42,
22/05/2024 13:10,33.01,57.96,
22/05/2024 13:00,33.15,60.51,
22/05/2024 12:50,33.29,63.05,
22/05/2024 12:40,33.42,65.59,
22/05/2024 12:30,33.24,65.34,
22/05/2024 12:20,33.26,65.16,
22/05/2024 12:10,33.27,64.99,
22/05/2024 12:00,33.28,64.82,
22/05/2024 11:50,33.3,64.65,
22/05/2024 11:40,33.31,64.48,
22/05/2024 11:30,33.32,64.31,
22/05/2024 11:20,33.34,64.14,
22/05/2024 11:10,33.35,63.97,
22/05/2024 11:00,33.36,63.8,
22/05/2024 10:50,33.55,64.83,
22/05/2024 10:40,33.52,64.69,
22/05/2024 10:30,33.49,64.56,
22/05/2024 10:20,33.46,64.43,
22/05/2024 10:10,33.43,64.3,
22/05/2024 10:00,33.41,64.16,
22/05/2024 9:50,33.38,64.03,
22/05/2024 9:40,33.35,63.9,
22/05/2024 9:30,33.32,63.77,
22/05/2024 9:20,33.3,63.64,
22/05/2024 9:10,33.42,63.94,
22/05/2024 9:00,33.4,63.23,
22/05/2024 8:50,33.38,62.52,
22/05/2024 8:40,33.36,61.81,
22/05/2024 8:30,33.34,61.1,
22/05/2024 8:20,33.32,60.4,
22/05/2024 8:10,33.3,59.69,
22/05/2024 8:00,33.28,58.98,
22/05/2024 7:50,33.26,58.27,
22/05/2024 7:40,33.24,57.57,
22/05/2024 7:30,33.24,55.94,
22/05/2024 7:20,33.16,54.07,
22/05/2024 7:10,33.08,52.2,
22/05/2024 7:00,33.01,50.33,
22/05/2024 6:50,32.93,48.46,
22/05/2024 6:40,32.85,46.59,
22/05/2024 6:30,32.78,44.72,
22/05/2024 6:20,32.7,42.85,
22/05/2024 6:10,32.62,40.98,
22/05/2024 6:00,32.55,39.11,
22/05/2024 5:50,32.31,47.59,
22/05/2024 5:40,32.34,48.79,
22/05/2024 5:30,32.37,49.98,
22/05/2024 5:20,32.39,51.17,
22/05/2024 5:10,32.42,52.36,
22/05/2024 5:00,32.45,53.56,
22/05/2024 4:50,32.47,54.75,
22/05/2024 4:40,32.5,55.94,
22/05/2024 4:30,32.53,57.13,
22/05/2024 4:20,32.55,58.32,
22/05/2024 4:10,32.55,58.74,
22/05/2024 4:00,32.52,59.46,
22/05/2024 3:50,32.5,60.18,
22/05/2024 3:40,32.47,60.9,
22/05/2024 3:30,32.45,61.62,
22/05/2024 3:20,32.42,62.34,
22/05/2024 3:10,32.4,63.06,
22/05/2024 3:00,32.37,63.78,
22/05/2024 2:50,32.35,64.5,
22/05/2024 2:40,32.33,65.22,
22/05/2024 2:30,32.55,64.68,
22/05/2024 2:20,32.5,64.16,
22/05/2024 2:10,32.46,63.65,
22/05/2024 2:00,32.42,63.14,
22/05/2024 1:50,32.38,62.62,
22/05/2024 1:40,32.34,62.11,
22/05/2024 1:30,32.3,61.6,
22/05/2024 1:20,32.26,61.08,
22/05/2024 1:10,32.22,60.57,
22/05/2024 1:00,32.18,60.06,
22/05/2024 0:50,32.05,58.6,
22/05/2024 0:40,32.08,56.34,
22/05/2024 0:30,32.11,54.08,
22/05/2024 0:20,32.14,51.83,
22/05/2024 0:10,32.17,49.57,
22/05/2024 0:00,32.2,47.32,
21/05/2024 23:50,32.23,45.06,
21/05/2024 23:40,32.26,42.81,
21/05/2024 23:30,32.29,40.55,
21/05/2024 23:20,32.31,38.3,
21/05/2024 23:10,32.56,46.32,
21/05/2024 23:00,32.53,48.37,
21/05/2024 22:50,32.5,50.42,
21/05/2024 22:40,32.48,52.47,
21/05/2024 22:30,32.45,54.52,
21/05/2024 22:20,32.43,56.57,
21/05/2024 22:10,32.4,58.62,
21/05/2024 22:00,32.38,60.67,
21/05/2024 21:50,32.35,62.72,
21/05/2024 21:40,32.33,64.77,
21/05/2024 21:30,32.31,63.99,
21/05/2024 21:20,32.4,63.53,
21/05/2024 21:10,32.49,63.07,
21/05/2024 21:00,32.58,62.62,
21/05/2024 20:50,32.67,62.16,
21/05/2024 20:40,32.76,61.71,
21/05/2024 20:30,32.85,61.25,
21/05/2024 20:20,32.94,60.8,
21/05/2024 20:10,33.03,60.34,
21/05/2024 20:00,33.11,59.89,
21/05/2024 19:50,33.54,59.89,
21/05/2024 19:40,33.5,60.22,
21/05/2024 19:30,33.46,60.54,
21/05/2024 19:20,33.42,60.86,
21/05/2024 19:10,33.38,61.18,
21/05/2024 19:00,33.34,61.5,
21/05/2024 18:50,33.3,61.82,
21/05/2024 18:40,33.26,62.14,
21/05/2024 18:30,33.22,62.46,
21/05/2024 18:20,33.18,62.78,
21/05/2024 18:10,33.18,62.16,
21/05/2024 18:00,33.23,61.57,
21/05/2024 17:50,33.27,60.98,
21/05/2024 17:40,33.31,60.4,
21/05/2024 17:30,33.35,59.81,
21/05/2024 17:20,33.39,59.22,
21/05/2024 17:10,33.43,58.64,
21/05/2024 17:00,33.47,58.05,
21/05/2024 16:50,33.51,57.46,
21/05/2024 16:40,33.55,56.88,
21/05/2024 16:30,33.24,56.13,
21/05/2024 16:20,33.19,54.08,
21/05/2024 16:10,33.14,52.03,
21/05/2024 16:00,33.09,49.98,
21/05/2024 15:50,33.04,47.93,
21/05/2024 15:40,32.99,45.88,
21/05/2024 15:30,32.94,43.83,
21/05/2024 15:20,32.89,41.78,
21/05/2024 15:10,32.84,39.73,
21/05/2024 15:00,32.8,37.68,
21/05/2024 14:50,32.92,44.6,
21/05/2024 14:40,32.97,46.14,
21/05/2024 14:30,33.02,47.67,
21/05/2024 14:20,33.06,49.2,
21/05/2024 14:10,33.11,50.74,
21/05/2024 14:00,33.15,52.27,
21/05/2024 13:50,33.2,53.8,
21/05/2024 13:40,33.24,55.34,
21/05/2024 13:30,33.29,56.87,
21/05/2024 13:20,33.33,58.4,
21/05/2024 13:10,33.24,58.23,
21/05/2024 13:00,33.28,59.14,
21/05/2024 12:50,33.31,60.05,
21/05/2024 12:40,33.35,60.95,
21/05/2024 12:30,33.38,61.86,
21/05/2024 12:20,33.42,62.77,
21/05/2024 12:10,33.45,63.67,
21/05/2024 12:00,33.49,64.58,
21/05/2024 11:50,33.52,65.49,
21/05/2024 11:40,33.55,66.39,
21/05/2024 11:30,33.55,65.71,
21/05/2024 11:20,33.52,65.57,
21/05/2024 11:10,33.49,65.44,
21/05/2024 11:00,33.46,65.31,
21/05/2024 10:50,33.43,65.18,
21/05/2024 10:40,33.41,65.04,
21/05/2024 10:30,33.38,64.91,
21/05/2024 10:20,33.35,64.78,
21/05/2024 10:10,33.32,64.65,
21/05/2024 10:00,33.3,64.52,
21/05/2024 9:50,33.26,65.66,
21/05/2024 9:40,33.3,65.31,
21/05/2024 9:30,33.33,64.96,
21/05/2024 9:20,33.36,64.62,
21/05/2024 9:10,33.39,64.27,
21/05/2024 9:00,33.43,63.93,
21/05/2024 8:50,33.46,63.58,
21/05/2024 8:40,33.49,63.24,
21/05/2024 8:30,33.52,62.89,
21/05/2024 8:20,33.55,62.55,
21/05/2024 8:10,33.36,62.69,
21/05/2024 8:00,33.32,59.9,
21/05/2024 7:50,33.29,57.12,
21/05/2024 7:40,33.26,54.34,
21/05/2024 7:30,33.22,51.55,
21/05/2024 7:20,33.19,48.77,
21/05/2024 7:10,33.16,45.99,
21/05/2024 7:00,33.12,43.2,
21/05/2024 6:50,33.09,40.42,
21/05/2024 6:40,33.06,37.64,
21/05/2024 6:30,33.05,39.12,
21/05/2024 6:20,32.96,40.63,
21/05/2024 6:10,32.88,42.13,
21/05/2024 6:00,32.8,43.63,
21/05/2024 5:50,32.72,45.14,
21/05/2024 5:40,32.63,46.64,
21/05/2024 5:30,32.55,48.14,
21/05/2024 5:20,32.47,49.65,
21/05/2024 5:10,32.39,51.15,
21/05/2024 5:00,32.31,52.65,
21/05/2024 4:50,32.31,53.94,
21/05/2024 4:40,32.34,55.19,
21/05/2024 4:30,32.37,56.44,
21/05/2024 4:20,32.39,57.68,
21/05/2024 4:10,32.42,58.93,
21/05/2024 4:00,32.45,60.18,
21/05/2024 3:50,32.47,61.42,
21/05/2024 3:40,32.5,62.67,
21/05/2024 3:30,32.53,63.92,
21/05/2024 3:20,32.55,65.16,
21/05/2024 3:10,32.55,64.89,
21/05/2024 3:00,32.52,64.35,
21/05/2024 2:50,32.49,63.81,
21/05/2024 2:40,32.47,63.28,
21/05/2024 2:30,32.44,62.74,
21/05/2024 2:20,32.41,62.21,
21/05/2024 2:10,32.39,61.67,
21/05/2024 2:00,32.36,61.14,
21/05/2024 1:50,32.33,60.6,
21/05/2024 1:40,32.31,60.07,
21/05/2024 1:30,32.31,59.95,
21/05/2024 1:20,32.28,57.5,
21/05/2024 1:10,32.25,55.05,
21/05/2024 1:00,32.22,52.6,
21/05/2024 0:50,32.19,50.15,
21/05/2024 0:40,32.16,47.7,
21/05/2024 0:30,32.13,45.25,
21/05/2024 0:20,32.1,42.8,
21/05/2024 0:10,32.07,40.35,
21/05/2024 0:00,32.05,37.91,
20/05/2024 23:50,32.17,42,
20/05/2024 23:40,32.22,44.27,
20/05/2024 23:30,32.26,46.53,
20/05/2024 23:20,32.3,48.79,
20/05/2024 23:10,32.34,51.05,
20/05/2024 23:00,32.39,53.31,
20/05/2024 22:50,32.43,55.57,
20/05/2024 22:40,32.47,57.83,
20/05/2024 22:30,32.51,60.09,
20/05/2024 22:20,32.55,62.35,
20/05/2024 22:10,32.55,60.43,
20/05/2024 22:00,32.52,60.89,
20/05/2024 21:50,32.49,61.34,
20/05/2024 21:40,32.47,61.8,
20/05/2024 21:30,32.44,62.25,
20/05/2024 21:20,32.41,62.71,
20/05/2024 21:10,32.39,63.16,
20/05/2024 21:00,32.36,63.62,
20/05/2024 20:50,32.33,64.07,
20/05/2024 20:40,32.31,64.52,
20/05/2024 20:30,32.55,63.62,
20/05/2024 20:20,32.65,62.77,
20/05/2024 20:10,32.74,61.92,
20/05/2024 20:00,32.83,61.07,
20/05/2024 19:50,32.92,60.22,
20/05/2024 19:40,33.01,59.37,
20/05/2024 19:30,33.1,58.52,
20/05/2024 19:20,33.19,57.67,
20/05/2024 19:10,33.28,56.82,
20/05/2024 19:00,33.37,55.97,
20/05/2024 18:50,33.26,53.82,
20/05/2024 18:40,33.17,51.87,
20/05/2024 18:30,33.08,49.92,
20/05/2024 18:20,33,47.98,
20/05/2024 18:10,32.91,46.03,
20/05/2024 18:00,32.83,44.08,
20/05/2024 17:50,32.74,42.14,
20/05/2024 17:40,32.66,40.19,
20/05/2024 17:30,32.57,38.24,
20/05/2024 17:20,32.49,36.3,
20/05/2024 17:10,31.83,36.33,
20/05/2024 17:00,32.03,39.08,
20/05/2024 16:50,32.22,41.82,
20/05/2024 16:40,32.41,44.56,
20/05/2024 16:30,32.6,47.3,
20/05/2024 16:20,32.79,50.05,
20/05/2024 16:10,32.98,52.79,
20/05/2024 16:00,33.17,55.53,
20/05/2024 15:50,33.36,58.27,
20/05/2024 15:40,33.55,61.01,
20/05/2024 15:30,33.3,61.33,
20/05/2024 15:20,33.32,61.64,
20/05/2024 15:10,33.33,61.95,
20/05/2024 15:00,33.34,62.25,
20/05/2024 14:50,33.36,62.56,
20/05/2024 14:40,33.37,62.87,
20/05/2024 14:30,33.38,63.17,
20/05/2024 14:20,33.4,63.48,
20/05/2024 14:10,33.41,63.79,
20/05/2024 14:00,33.42,64.09,
20/05/2024 13:50,33.52,64.8,
20/05/2024 13:40,33.49,64.62,
20/05/2024 13:30,33.47,64.44,
20/05/2024 13:20,33.44,64.27,
20/05/2024 13:10,33.42,64.09,
20/05/2024 13:00,33.39,63.91,
20/05/2024 12:50,33.37,63.74,
20/05/2024 12:40,33.34,63.56,
20/05/2024 12:30,33.32,63.38,
20/05/2024 12:20,33.3,63.21,
20/05/2024 12:10,33.3,65.52,
20/05/2024 12:00,33.32,65.38,
20/05/2024 11:50,33.33,65.25,
20/05/2024 11:40,33.34,65.12,
20/05/2024 11:30,33.36,64.98,
20/05/2024 11:20,33.37,64.85,
20/05/2024 11:10,33.38,64.72,
20/05/2024 11:00,33.4,64.58,
20/05/2024 10:50,33.41,64.45,
20/05/2024 10:40,33.42,64.32,
20/05/2024 10:30,33.3,64.32,
20/05/2024 10:20,33.33,64.41,
20/05/2024 10:10,33.36,64.49,
20/05/2024 10:00,33.39,64.57,
20/05/2024 9:50,33.42,64.65,
20/05/2024 9:40,33.44,64.74,
20/05/2024 9:30,33.47,64.82,
20/05/2024 9:20,33.5,64.9,
20/05/2024 9:10,33.53,64.98,
20/05/2024 9:00,33.55,65.06,
20/05/2024 8:50,33.27,64.27,
20/05/2024 8:40,33.31,64.04,
