Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:59:B8)
13/03/2024 22:10,33.75,59.28,
13/03/2024 22:00,33.64,59.65,
13/03/2024 21:50,33.53,60.02,
13/03/2024 21:40,33.42,60.39,
13/03/2024 21:30,33.32,60.77,
13/03/2024 21:20,33.21,61.14,
13/03/2024 21:10,33.1,61.51,
13/03/2024 21:00,32.99,61.88,
13/03/2024 20:50,32.89,62.25,
13/03/2024 20:40,33.11,62.5,
13/03/2024 20:30,33.23,62.12,
13/03/2024 20:20,33.34,61.74,
13/03/2024 20:10,33.45,61.36,
13/03/2024 20:00,33.56,60.98,
13/03/2024 19:50,33.68,60.6,
13/03/2024 19:40,33.79,60.22,
13/03/2024 19:30,33.9,59.84,
13/03/2024 19:20,34.01,59.46,
13/03/2024 19:10,34.12,59.09,
13/03/2024 19:00,34.36,61.3,
13/03/2024 18:50,34.24,60.93,
13/03/2024 18:40,34.13,60.57,
13/03/2024 18:30,34.02,60.21,
13/03/2024 18:20,33.91,59.84,
13/03/2024 18:10,33.8,59.48,
13/03/2024 18:00,33.69,59.12,
13/03/2024 17:50,33.58,58.75,
13/03/2024 17:40,33.47,58.39,
13/03/2024 17:30,33.36,58.03,
13/03/2024 17:20,33.49,45.37,
13/03/2024 17:10,33.58,47.4,
13/03/2024 17:00,33.67,49.43,
13/03/2024 16:50,33.75,51.45,
13/03/2024 16:40,33.84,53.48,
13/03/2024 16:30,33.92,55.51,
13/03/2024 16:20,34.01,57.53,
13/03/2024 16:10,34.09,59.56,
13/03/2024 16:00,34.18,61.59,
13/03/2024 15:50,34.26,63.61,
13/03/2024 15:40,34.23,62.86,
13/03/2024 15:30,34.13,61.9,
13/03/2024 15:20,34.04,60.95,
13/03/2024 15:10,33.95,60,
13/03/2024 15:00,33.85,59.05,
13/03/2024 14:50,33.76,58.1,
13/03/2024 14:40,33.67,57.15,
13/03/2024 14:30,33.57,56.2,
13/03/2024 14:20,33.48,55.25,
13/03/2024 14:10,33.39,54.3,
13/03/2024 14:00,34.11,58.74,
13/03/2024 13:50,33.97,56.96,
13/03/2024 13:40,33.83,55.18,
13/03/2024 13:30,33.69,53.41,
13/03/2024 13:20,33.55,51.63,
13/03/2024 13:10,33.42,49.85,
13/03/2024 13:00,33.28,48.08,
13/03/2024 12:50,33.14,46.3,
13/03/2024 12:40,33,44.52,
13/03/2024 12:30,32.87,42.75,
13/03/2024 12:20,33.13,29.4,
13/03/2024 12:10,33.23,32.15,
13/03/2024 12:00,33.32,34.9,
13/03/2024 11:50,33.41,37.65,
13/03/2024 11:40,33.51,40.4,
13/03/2024 11:30,33.6,43.15,
13/03/2024 11:20,33.69,45.9,
13/03/2024 11:10,33.79,48.65,
13/03/2024 11:00,33.88,51.4,
13/03/2024 10:50,33.97,54.15,
13/03/2024 10:40,34.03,53.3,
13/03/2024 10:30,33.95,53.03,
13/03/2024 10:20,33.88,52.77,
13/03/2024 10:10,33.8,52.51,
13/03/2024 10:00,33.73,52.24,
13/03/2024 9:50,33.65,51.98,
13/03/2024 9:40,33.58,51.72,
13/03/2024 9:30,33.5,51.45,
13/03/2024 9:20,33.43,51.19,
13/03/2024 9:10,33.36,50.93,
13/03/2024 9:00,33.92,52.85,
13/03/2024 8:50,33.86,52.53,
13/03/2024 8:40,33.8,52.22,
13/03/2024 8:30,33.74,51.91,
13/03/2024 8:20,33.68,51.6,
13/03/2024 8:10,33.62,51.28,
13/03/2024 8:00,33.56,50.97,
13/03/2024 7:50,33.5,50.66,
13/03/2024 7:40,33.44,50.35,
13/03/2024 7:30,33.39,50.04,
13/03/2024 7:20,33.99,50.03,
13/03/2024 7:10,33.86,50.38,
13/03/2024 7:00,33.74,50.72,
13/03/2024 6:50,33.61,51.06,
13/03/2024 6:40,33.49,51.41,
13/03/2024 6:30,33.36,51.75,
13/03/2024 6:20,33.24,52.09,
13/03/2024 6:10,33.11,52.44,
13/03/2024 6:00,32.99,52.78,
13/03/2024 5:50,32.87,53.12,
13/03/2024 5:40,33.74,52.57,
13/03/2024 5:30,33.63,52.24,
13/03/2024 5:20,33.53,51.91,
13/03/2024 5:10,33.42,51.59,
13/03/2024 5:00,33.32,51.26,
13/03/2024 4:50,33.21,50.93,
13/03/2024 4:40,33.11,50.61,
13/03/2024 4:30,33,50.28,
13/03/2024 4:20,32.9,49.95,
13/03/2024 4:10,32.8,49.63,
13/03/2024 4:00,32.87,50.66,
13/03/2024 3:50,32.96,51.08,
13/03/2024 3:40,33.04,51.5,
13/03/2024 3:30,33.12,51.91,
13/03/2024 3:20,33.2,52.33,
13/03/2024 3:10,33.28,52.74,
13/03/2024 3:00,33.36,53.16,
13/03/2024 2:50,33.44,53.57,
13/03/2024 2:40,33.52,53.99,
13/03/2024 2:30,33.6,54.4,
13/03/2024 2:20,32.87,51.35,
13/03/2024 2:10,32.94,52,
13/03/2024 2:00,33.01,52.65,
13/03/2024 1:50,33.08,53.29,
13/03/2024 1:40,33.15,53.94,
13/03/2024 1:30,33.21,54.59,
13/03/2024 1:20,33.28,55.23,
13/03/2024 1:10,33.35,55.88,
13/03/2024 1:00,33.42,56.53,
13/03/2024 0:50,33.48,57.17,
13/03/2024 0:40,33.6,53.78,
13/03/2024 0:30,33.49,54.24,
13/03/2024 0:20,33.39,54.7,
13/03/2024 0:10,33.29,55.15,
13/03/2024 0:00,33.18,55.61,
12/03/2024 23:50,33.08,56.06,
12/03/2024 23:40,32.98,56.52,
12/03/2024 23:30,32.87,56.97,
12/03/2024 23:20,32.77,57.43,
12/03/2024 23:10,32.67,57.88,
12/03/2024 23:00,33.54,53.63,
12/03/2024 22:50,33.41,54.1,
12/03/2024 22:40,33.29,54.57,
12/03/2024 22:30,33.16,55.04,
12/03/2024 22:20,33.04,55.51,
12/03/2024 22:10,32.91,55.98,
12/03/2024 22:00,32.79,56.45,
12/03/2024 21:50,32.66,56.92,
12/03/2024 21:40,32.54,57.39,
12/03/2024 21:30,32.42,57.85,
12/03/2024 21:20,32.66,58.41,
12/03/2024 21:10,32.78,57.92,
12/03/2024 21:00,32.9,57.43,
12/03/2024 20:50,33.02,56.94,
12/03/2024 20:40,33.14,56.45,
12/03/2024 20:30,33.26,55.96,
12/03/2024 20:20,33.38,55.47,
12/03/2024 20:10,33.5,54.98,
12/03/2024 20:00,33.62,54.49,
12/03/2024 19:50,33.74,54,
12/03/2024 19:40,33.8,54.52,
12/03/2024 19:30,33.72,54.85,
12/03/2024 19:20,33.64,55.18,
12/03/2024 19:10,33.57,55.5,
12/03/2024 19:00,33.49,55.83,
12/03/2024 18:50,33.41,56.15,
12/03/2024 18:40,33.34,56.48,
12/03/2024 18:30,33.26,56.8,
12/03/2024 18:20,33.18,57.13,
12/03/2024 18:10,33.11,57.45,
12/03/2024 18:00,33.14,57.72,
12/03/2024 17:50,33.22,57.3,
12/03/2024 17:40,33.3,56.88,
12/03/2024 17:30,33.37,56.47,
12/03/2024 17:20,33.45,56.05,
12/03/2024 17:10,33.53,55.64,
12/03/2024 17:00,33.6,55.22,
12/03/2024 16:50,33.68,54.81,
12/03/2024 16:40,33.76,54.39,
12/03/2024 16:30,33.83,53.98,
12/03/2024 16:20,33.11,54.3,
12/03/2024 16:10,33.19,54.69,
12/03/2024 16:00,33.27,55.08,
12/03/2024 15:50,33.35,55.47,
12/03/2024 15:40,33.43,55.86,
12/03/2024 15:30,33.51,56.25,
12/03/2024 15:20,33.59,56.64,
12/03/2024 15:10,33.67,57.03,
12/03/2024 15:00,33.75,57.42,
12/03/2024 14:50,33.83,57.81,
12/03/2024 14:40,33.17,53.97,
12/03/2024 14:30,33.27,54.39,
12/03/2024 14:20,33.36,54.8,
12/03/2024 14:10,33.45,55.21,
12/03/2024 14:00,33.54,55.62,
12/03/2024 13:50,33.63,56.03,
12/03/2024 13:40,33.72,56.44,
12/03/2024 13:30,33.81,56.85,
12/03/2024 13:20,33.9,57.26,
12/03/2024 13:10,33.99,57.67,
12/03/2024 13:00,33.86,57.59,
12/03/2024 12:50,33.79,57.13,
12/03/2024 12:40,33.73,56.67,
12/03/2024 12:30,33.67,56.21,
12/03/2024 12:20,33.61,55.75,
12/03/2024 12:10,33.54,55.29,
12/03/2024 12:00,33.48,54.83,
12/03/2024 11:50,33.42,54.37,
12/03/2024 11:40,33.36,53.91,
12/03/2024 11:30,33.3,53.46,
12/03/2024 11:20,33.46,43.54,
12/03/2024 11:10,33.52,45.27,
12/03/2024 11:00,33.57,46.99,
12/03/2024 10:50,33.62,48.72,
12/03/2024 10:40,33.67,50.44,
12/03/2024 10:30,33.72,52.17,
12/03/2024 10:20,33.77,53.89,
12/03/2024 10:10,33.82,55.62,
12/03/2024 10:00,33.87,57.34,
12/03/2024 9:50,33.92,59.06,
12/03/2024 9:40,33.17,56.43,
12/03/2024 9:30,33.25,56.85,
12/03/2024 9:20,33.32,57.26,
12/03/2024 9:10,33.39,57.68,
12/03/2024 9:00,33.47,58.09,
12/03/2024 8:50,33.54,58.51,
12/03/2024 8:40,33.61,58.92,
12/03/2024 8:30,33.69,59.34,
12/03/2024 8:20,33.76,59.75,
12/03/2024 8:10,33.83,60.16,
12/03/2024 8:00,33.89,58.92,
12/03/2024 7:50,33.84,58.37,
12/03/2024 7:40,33.79,57.82,
12/03/2024 7:30,33.75,57.27,
12/03/2024 7:20,33.7,56.72,
12/03/2024 7:10,33.66,56.18,
12/03/2024 7:00,33.61,55.63,
12/03/2024 6:50,33.57,55.08,
12/03/2024 6:40,33.52,54.53,
12/03/2024 6:30,33.48,53.99,
12/03/2024 6:20,33.83,53.02,
12/03/2024 6:10,33.75,53.52,
12/03/2024 6:00,33.67,54.01,
12/03/2024 5:50,33.59,54.5,
12/03/2024 5:40,33.51,54.99,
12/03/2024 5:30,33.43,55.49,
12/03/2024 5:20,33.35,55.98,
12/03/2024 5:10,33.27,56.47,
12/03/2024 5:00,33.19,56.96,
12/03/2024 4:50,33.11,57.45,
12/03/2024 4:40,32.87,58.51,
12/03/2024 4:30,32.95,57.94,
12/03/2024 4:20,33.03,57.37,
12/03/2024 4:10,33.1,56.81,
12/03/2024 4:00,33.18,56.24,
12/03/2024 3:50,33.25,55.67,
12/03/2024 3:40,33.33,55.11,
12/03/2024 3:30,33.4,54.54,
12/03/2024 3:20,33.48,53.97,
12/03/2024 3:10,33.55,53.41,
12/03/2024 3:00,33.5,53.03,
12/03/2024 2:50,33.4,53.53,
12/03/2024 2:40,33.3,54.03,
12/03/2024 2:30,33.2,54.53,
12/03/2024 2:20,33.1,55.03,
12/03/2024 2:10,33,55.53,
12/03/2024 2:00,32.9,56.03,
12/03/2024 1:50,32.8,56.53,
12/03/2024 1:40,32.7,57.03,
12/03/2024 1:30,32.61,57.53,
12/03/2024 1:20,32.52,57.44,
12/03/2024 1:10,32.62,56.85,
12/03/2024 1:00,32.71,56.26,
12/03/2024 0:50,32.81,55.68,
12/03/2024 0:40,32.9,55.09,
12/03/2024 0:30,33,54.5,
12/03/2024 0:20,33.09,53.92,
12/03/2024 0:10,33.19,53.33,
12/03/2024 0:00,33.28,52.74,
11/03/2024 23:50,33.37,52.16,
11/03/2024 23:40,33.36,58.33,
11/03/2024 23:30,33.29,57.75,
11/03/2024 23:20,33.23,57.18,
11/03/2024 23:10,33.17,56.61,
11/03/2024 23:00,33.11,56.04,
11/03/2024 22:50,33.04,55.47,
11/03/2024 22:40,32.98,54.9,
11/03/2024 22:30,32.92,54.33,
11/03/2024 22:20,32.86,53.76,
11/03/2024 22:10,32.8,53.19,
11/03/2024 22:00,33.42,53.36,
11/03/2024 21:50,33.33,54.05,
11/03/2024 21:40,33.25,54.74,
11/03/2024 21:30,33.17,55.42,
11/03/2024 21:20,33.08,56.11,
11/03/2024 21:10,33,56.8,
11/03/2024 21:00,32.92,57.48,
11/03/2024 20:50,32.83,58.17,
11/03/2024 20:40,32.75,58.86,
11/03/2024 20:30,32.67,59.54,
11/03/2024 20:20,32.98,56,
11/03/2024 20:10,33.08,56.5,
11/03/2024 20:00,33.17,56.99,
11/03/2024 19:50,33.27,57.48,
11/03/2024 19:40,33.36,57.97,
11/03/2024 19:30,33.46,58.46,
11/03/2024 19:20,33.55,58.95,
11/03/2024 19:10,33.65,59.44,
11/03/2024 19:00,33.74,59.93,
11/03/2024 18:50,33.83,60.42,
11/03/2024 18:40,33.64,61.5,
11/03/2024 18:30,33.58,60.84,
11/03/2024 18:20,33.52,60.19,
11/03/2024 18:10,33.46,59.53,
11/03/2024 18:00,33.4,58.88,
11/03/2024 17:50,33.34,58.22,
11/03/2024 17:40,33.28,57.57,
11/03/2024 17:30,33.22,56.91,
11/03/2024 17:20,33.16,56.26,
11/03/2024 17:10,33.11,55.61,
11/03/2024 17:00,33.74,61.33,
11/03/2024 16:50,33.62,60.12,
11/03/2024 16:40,33.51,58.92,
11/03/2024 16:30,33.4,57.72,
11/03/2024 16:20,33.29,56.51,
11/03/2024 16:10,33.18,55.31,
11/03/2024 16:00,33.07,54.11,
11/03/2024 15:50,32.96,52.9,
11/03/2024 15:40,32.85,51.7,
11/03/2024 15:30,32.74,50.5,
11/03/2024 15:20,33.24,63.67,
11/03/2024 15:10,33.04,59.75,
11/03/2024 15:00,32.85,55.83,
11/03/2024 14:50,32.65,51.92,
11/03/2024 14:40,32.46,48,
11/03/2024 14:30,32.26,44.08,
11/03/2024 14:20,32.07,40.17,
11/03/2024 14:10,31.87,36.25,
11/03/2024 14:00,31.68,32.33,
11/03/2024 13:50,31.49,28.42,
11/03/2024 13:40,32.49,63.84,
11/03/2024 13:30,32.4,63.47,
11/03/2024 13:20,32.32,63.11,
11/03/2024 13:10,32.24,62.75,
11/03/2024 13:00,32.15,62.38,
11/03/2024 12:50,32.07,62.02,
11/03/2024 12:40,31.99,61.66,
11/03/2024 12:30,31.9,61.29,
11/03/2024 12:20,31.82,60.93,
11/03/2024 12:10,31.74,60.57,
11/03/2024 12:00,31.84,49.19,
11/03/2024 11:50,31.92,50.96,
11/03/2024 11:40,32,52.73,
11/03/2024 11:30,32.07,54.5,
11/03/2024 11:20,32.15,56.27,
11/03/2024 11:10,32.22,58.04,
11/03/2024 11:00,32.3,59.81,
11/03/2024 10:50,32.37,61.58,
11/03/2024 10:40,32.45,63.35,
11/03/2024 10:30,32.52,65.12,
11/03/2024 10:20,31.87,64.39,
11/03/2024 10:10,31.95,63.78,
11/03/2024 10:00,32.02,63.17,
11/03/2024 9:50,32.09,62.56,
11/03/2024 9:40,32.16,61.95,
11/03/2024 9:30,32.23,61.34,
11/03/2024 9:20,32.3,60.73,
11/03/2024 9:10,32.37,60.12,
11/03/2024 9:00,32.44,59.51,
11/03/2024 8:50,32.51,58.9,
11/03/2024 8:40,32.55,63.04,
11/03/2024 8:30,32.49,62.54,
11/03/2024 8:20,32.43,62.04,
11/03/2024 8:10,32.37,61.55,
11/03/2024 8:00,32.31,61.05,
11/03/2024 7:50,32.25,60.56,
11/03/2024 7:40,32.19,60.06,
11/03/2024 7:30,32.13,59.57,
11/03/2024 7:20,32.07,59.07,
11/03/2024 7:10,32.01,58.58,
11/03/2024 7:00,32.48,62.96,
11/03/2024 6:50,32.41,62.44,
11/03/2024 6:40,32.35,61.92,
11/03/2024 6:30,32.29,61.41,
11/03/2024 6:20,32.23,60.89,
11/03/2024 6:10,32.16,60.38,
11/03/2024 6:00,32.1,59.86,
11/03/2024 5:50,32.04,59.35,
11/03/2024 5:40,31.98,58.83,
11/03/2024 5:30,31.92,58.32,
11/03/2024 5:20,31.63,63.15,
11/03/2024 5:10,31.72,62.66,
11/03/2024 5:00,31.8,62.17,
11/03/2024 4:50,31.88,61.68,
11/03/2024 4:40,31.97,61.19,
11/03/2024 4:30,32.05,60.71,
11/03/2024 4:20,32.13,60.22,
11/03/2024 4:10,32.22,59.73,
