Time,Temperature(℃),Humidity(%RH),MAC address(49:42:08:00:45:D3)
4/03/2024 5:10,30.35,66.68,
4/03/2024 5:00,30.31,66.58,
4/03/2024 4:50,30.27,66.49,
4/03/2024 4:40,30.23,66.39,
4/03/2024 4:30,30.19,66.3,
4/03/2024 4:20,30.15,66.2,
4/03/2024 4:10,30.11,66.11,
4/03/2024 4:00,29.97,66.35,
4/03/2024 3:50,30.02,66.46,
4/03/2024 3:40,30.06,66.57,
4/03/2024 3:30,30.11,66.68,
4/03/2024 3:20,30.15,66.79,
4/03/2024 3:10,30.2,66.89,
4/03/2024 3:00,30.24,67,
4/03/2024 2:50,30.29,67.11,
4/03/2024 2:40,30.33,67.22,
4/03/2024 2:30,30.37,67.32,
4/03/2024 2:20,30.35,66.84,
4/03/2024 2:10,30.3,66.94,
4/03/2024 2:00,30.26,67.03,
4/03/2024 1:50,30.22,67.12,
4/03/2024 1:40,30.18,67.22,
4/03/2024 1:30,30.14,67.31,
4/03/2024 1:20,30.1,67.4,
4/03/2024 1:10,30.06,67.5,
4/03/2024 1:00,30.02,67.59,
4/03/2024 0:50,29.98,67.68,
4/03/2024 0:40,29.92,67.77,
4/03/2024 0:30,29.97,67.68,
4/03/2024 0:20,30.02,67.6,
4/03/2024 0:10,30.06,67.52,
4/03/2024 0:00,30.11,67.43,
3/03/2024 23:50,30.15,67.35,
3/03/2024 23:40,30.2,67.27,
3/03/2024 23:30,30.24,67.18,
3/03/2024 23:20,30.29,67.1,
3/03/2024 23:10,30.33,67.02,
3/03/2024 23:00,30.33,67.01,
3/03/2024 22:50,30.3,67.11,
3/03/2024 22:40,30.28,67.21,
3/03/2024 22:30,30.25,67.31,
3/03/2024 22:20,30.23,67.41,
3/03/2024 22:10,30.2,67.51,
3/03/2024 22:00,30.18,67.61,
3/03/2024 21:50,30.15,67.71,
3/03/2024 21:40,30.13,67.81,
3/03/2024 21:30,30.11,67.9,
3/03/2024 21:20,29.88,67.33,
3/03/2024 21:10,29.94,67.43,
3/03/2024 21:00,29.99,67.53,
3/03/2024 20:50,30.04,67.62,
3/03/2024 20:40,30.09,67.72,
3/03/2024 20:30,30.15,67.82,
3/03/2024 20:20,30.2,67.91,
3/03/2024 20:10,30.25,68.01,
3/03/2024 20:00,30.3,68.11,
3/03/2024 19:50,30.35,68.2,
3/03/2024 19:40,30.11,68.16,
3/03/2024 19:30,30.18,68,
3/03/2024 19:20,30.24,67.85,
3/03/2024 19:10,30.3,67.69,
3/03/2024 19:00,30.36,67.54,
3/03/2024 18:50,30.43,67.38,
3/03/2024 18:40,30.49,67.23,
3/03/2024 18:30,30.55,67.07,
3/03/2024 18:20,30.61,66.92,
3/03/2024 18:10,30.67,66.77,
3/03/2024 18:00,30.47,64.43,
3/03/2024 17:50,30.5,64.69,
3/03/2024 17:40,30.53,64.95,
3/03/2024 17:30,30.56,65.21,
3/03/2024 17:20,30.59,65.47,
3/03/2024 17:10,30.62,65.72,
3/03/2024 17:00,30.65,65.98,
3/03/2024 16:50,30.68,66.24,
3/03/2024 16:40,30.71,66.5,
3/03/2024 16:30,30.74,66.75,
3/03/2024 16:20,30.74,64.49,
3/03/2024 16:10,30.69,63.85,
3/03/2024 16:00,30.65,63.21,
3/03/2024 15:50,30.61,62.57,
3/03/2024 15:40,30.57,61.93,
3/03/2024 15:30,30.53,61.3,
3/03/2024 15:20,30.49,60.66,
3/03/2024 15:10,30.45,60.02,
3/03/2024 15:00,30.41,59.38,
3/03/2024 14:50,30.37,58.75,
3/03/2024 14:40,30.3,69.88,
3/03/2024 14:30,30.36,66.31,
3/03/2024 14:20,30.42,62.75,
3/03/2024 14:10,30.47,59.18,
3/03/2024 14:00,30.53,55.62,
3/03/2024 13:50,30.58,52.05,
3/03/2024 13:40,30.64,48.49,
3/03/2024 13:30,30.69,44.92,
3/03/2024 13:20,30.75,41.36,
3/03/2024 13:10,30.8,37.8,
3/03/2024 13:00,30.86,69.52,
3/03/2024 12:50,30.81,69.44,
3/03/2024 12:40,30.77,69.37,
3/03/2024 12:30,30.73,69.3,
3/03/2024 12:20,30.69,69.23,
3/03/2024 12:10,30.64,69.16,
3/03/2024 12:00,30.6,69.09,
3/03/2024 11:50,30.56,69.02,
3/03/2024 11:40,30.52,68.95,
3/03/2024 11:30,30.48,68.88,
3/03/2024 11:20,30.61,68.94,
3/03/2024 11:10,30.58,68.83,
3/03/2024 11:00,30.55,68.73,
3/03/2024 10:50,30.52,68.63,
3/03/2024 10:40,30.49,68.52,
3/03/2024 10:30,30.47,68.42,
3/03/2024 10:20,30.44,68.32,
3/03/2024 10:10,30.41,68.21,
3/03/2024 10:00,30.38,68.11,
3/03/2024 9:50,30.36,68.01,
3/03/2024 9:40,30.48,68.46,
3/03/2024 9:30,30.51,68.33,
3/03/2024 9:20,30.54,68.2,
3/03/2024 9:10,30.57,68.07,
3/03/2024 9:00,30.6,67.94,
3/03/2024 8:50,30.63,67.81,
3/03/2024 8:40,30.66,67.68,
3/03/2024 8:30,30.69,67.55,
3/03/2024 8:20,30.72,67.42,
3/03/2024 8:10,30.74,67.29,
3/03/2024 8:00,30.61,67.6,
3/03/2024 7:50,30.58,67.48,
3/03/2024 7:40,30.55,67.36,
3/03/2024 7:30,30.52,67.24,
3/03/2024 7:20,30.49,67.12,
3/03/2024 7:10,30.47,67.01,
3/03/2024 7:00,30.44,66.89,
3/03/2024 6:50,30.41,66.77,
3/03/2024 6:40,30.38,66.65,
3/03/2024 6:30,30.36,66.54,
3/03/2024 6:20,30.61,66.67,
3/03/2024 6:10,30.56,66.58,
3/03/2024 6:00,30.52,66.5,
3/03/2024 5:50,30.48,66.41,
3/03/2024 5:40,30.44,66.33,
3/03/2024 5:30,30.4,66.24,
3/03/2024 5:20,30.36,66.16,
3/03/2024 5:10,30.32,66.07,
3/03/2024 5:00,30.28,65.99,
3/03/2024 4:50,30.24,65.91,
3/03/2024 4:40,29.92,66.47,
3/03/2024 4:30,29.97,66.34,
3/03/2024 4:20,30.02,66.22,
3/03/2024 4:10,30.07,66.1,
3/03/2024 4:00,30.12,65.97,
3/03/2024 3:50,30.17,65.85,
3/03/2024 3:40,30.22,65.73,
3/03/2024 3:30,30.27,65.6,
3/03/2024 3:20,30.32,65.48,
3/03/2024 3:10,30.37,65.36,
3/03/2024 3:00,30.36,65.55,
3/03/2024 2:50,30.3,65.67,
3/03/2024 2:40,30.24,65.79,
3/03/2024 2:30,30.19,65.91,
3/03/2024 2:20,30.13,66.03,
3/03/2024 2:10,30.08,66.14,
3/03/2024 2:00,30.02,66.26,
3/03/2024 1:50,29.97,66.38,
3/03/2024 1:40,29.91,66.5,
3/03/2024 1:30,29.86,66.61,
3/03/2024 1:20,30.24,65.84,
3/03/2024 1:10,30.21,65.95,
3/03/2024 1:00,30.19,66.06,
3/03/2024 0:50,30.17,66.16,
3/03/2024 0:40,30.15,66.27,
3/03/2024 0:30,30.13,66.38,
3/03/2024 0:20,30.11,66.48,
3/03/2024 0:10,30.09,66.59,
3/03/2024 0:00,30.07,66.7,
2/03/2024 23:50,30.05,66.8,
2/03/2024 23:40,30.24,66.21,
2/03/2024 23:30,30.22,66.36,
2/03/2024 23:20,30.21,66.5,
2/03/2024 23:10,30.19,66.64,
2/03/2024 23:00,30.18,66.78,
2/03/2024 22:50,30.16,66.93,
2/03/2024 22:40,30.15,67.07,
2/03/2024 22:30,30.13,67.21,
2/03/2024 22:20,30.12,67.35,
2/03/2024 22:10,30.11,67.49,
2/03/2024 22:00,29.92,66.93,
2/03/2024 21:50,29.97,67.09,
2/03/2024 21:40,30.01,67.25,
2/03/2024 21:30,30.05,67.41,
2/03/2024 21:20,30.09,67.57,
2/03/2024 21:10,30.14,67.73,
2/03/2024 21:00,30.18,67.89,
2/03/2024 20:50,30.22,68.05,
2/03/2024 20:40,30.26,68.21,
2/03/2024 20:30,30.3,68.36,
2/03/2024 20:20,29.95,68.39,
2/03/2024 20:10,30.02,68.53,
2/03/2024 20:00,30.09,68.67,
2/03/2024 19:50,30.15,68.81,
2/03/2024 19:40,30.22,68.95,
2/03/2024 19:30,30.29,69.08,
2/03/2024 19:20,30.35,69.22,
2/03/2024 19:10,30.42,69.36,
2/03/2024 19:00,30.49,69.5,
2/03/2024 18:50,30.55,69.63,
2/03/2024 18:40,30.48,69.19,
2/03/2024 18:30,30.51,69.1,
2/03/2024 18:20,30.54,69.02,
2/03/2024 18:10,30.57,68.94,
2/03/2024 18:00,30.6,68.86,
2/03/2024 17:50,30.63,68.78,
2/03/2024 17:40,30.66,68.7,
2/03/2024 17:30,30.69,68.62,
2/03/2024 17:20,30.72,68.54,
2/03/2024 17:10,30.74,68.46,
2/03/2024 17:00,30.39,68.94,
2/03/2024 16:50,30.43,68.85,
2/03/2024 16:40,30.47,68.76,
2/03/2024 16:30,30.51,68.67,
2/03/2024 16:20,30.55,68.58,
2/03/2024 16:10,30.59,68.49,
2/03/2024 16:00,30.63,68.4,
2/03/2024 15:50,30.67,68.31,
2/03/2024 15:40,30.71,68.22,
2/03/2024 15:30,30.74,68.13,
2/03/2024 15:20,30.86,68.49,
2/03/2024 15:10,30.81,68.4,
2/03/2024 15:00,30.77,68.31,
2/03/2024 14:50,30.73,68.23,
2/03/2024 14:40,30.69,68.14,
2/03/2024 14:30,30.64,68.05,
2/03/2024 14:20,30.6,67.97,
2/03/2024 14:10,30.56,67.88,
2/03/2024 14:00,30.52,67.79,
2/03/2024 13:50,30.48,67.71,
2/03/2024 13:40,30.42,68.12,
2/03/2024 13:30,30.47,68.01,
2/03/2024 13:20,30.51,67.9,
2/03/2024 13:10,30.55,67.8,
2/03/2024 13:00,30.59,67.69,
2/03/2024 12:50,30.64,67.58,
2/03/2024 12:40,30.68,67.48,
2/03/2024 12:30,30.72,67.37,
2/03/2024 12:20,30.76,67.26,
2/03/2024 12:10,30.8,67.16,
2/03/2024 12:00,30.49,67.51,
2/03/2024 11:50,30.52,67.36,
2/03/2024 11:40,30.55,67.22,
2/03/2024 11:30,30.58,67.08,
2/03/2024 11:20,30.61,66.93,
2/03/2024 11:10,30.63,66.79,
2/03/2024 11:00,30.66,66.65,
2/03/2024 10:50,30.69,66.5,
2/03/2024 10:40,30.72,66.36,
2/03/2024 10:30,30.74,66.22,
2/03/2024 10:20,30.48,66.98,
2/03/2024 10:10,30.53,66.86,
2/03/2024 10:00,30.57,66.74,
2/03/2024 9:50,30.61,66.63,
2/03/2024 9:40,30.65,66.51,
2/03/2024 9:30,30.7,66.4,
2/03/2024 9:20,30.74,66.28,
2/03/2024 9:10,30.78,66.17,
2/03/2024 9:00,30.82,66.05,
2/03/2024 8:50,30.86,65.94,
2/03/2024 8:40,30.48,66.54,
2/03/2024 8:30,30.51,66.39,
2/03/2024 8:20,30.54,66.25,
2/03/2024 8:10,30.57,66.11,
2/03/2024 8:00,30.6,65.97,
2/03/2024 7:50,30.63,65.83,
2/03/2024 7:40,30.66,65.69,
2/03/2024 7:30,30.69,65.55,
2/03/2024 7:20,30.72,65.41,
2/03/2024 7:10,30.74,65.27,
2/03/2024 7:00,30.61,65.42,
2/03/2024 6:50,30.58,65.31,
2/03/2024 6:40,30.55,65.2,
2/03/2024 6:30,30.52,65.1,
2/03/2024 6:20,30.49,64.99,
2/03/2024 6:10,30.46,64.88,
2/03/2024 6:00,30.43,64.78,
2/03/2024 5:50,30.4,64.67,
2/03/2024 5:40,30.37,64.56,
2/03/2024 5:30,30.35,64.46,
2/03/2024 5:20,30.61,64.81,
2/03/2024 5:10,30.52,64.68,
2/03/2024 5:00,30.44,64.56,
2/03/2024 4:50,30.36,64.44,
2/03/2024 4:40,30.27,64.32,
2/03/2024 4:30,30.19,64.19,
2/03/2024 4:20,30.11,64.07,
2/03/2024 4:10,30.02,63.95,
2/03/2024 4:00,29.94,63.83,
2/03/2024 3:50,29.86,63.71,
2/03/2024 3:40,29.97,64.75,
2/03/2024 3:30,30.02,64.64,
2/03/2024 3:20,30.06,64.54,
2/03/2024 3:10,30.1,64.44,
2/03/2024 3:00,30.15,64.34,
2/03/2024 2:50,30.19,64.24,
2/03/2024 2:40,30.23,64.14,
2/03/2024 2:30,30.28,64.04,
2/03/2024 2:20,30.32,63.94,
2/03/2024 2:10,30.36,63.84,
2/03/2024 2:00,30.3,63.91,
2/03/2024 1:50,30.25,64.02,
2/03/2024 1:40,30.2,64.13,
2/03/2024 1:30,30.15,64.23,
2/03/2024 1:20,30.1,64.34,
2/03/2024 1:10,30.05,64.45,
2/03/2024 1:00,30,64.55,
2/03/2024 0:50,29.95,64.66,
2/03/2024 0:40,29.9,64.77,
2/03/2024 0:30,29.86,64.87,
2/03/2024 0:20,30.24,64.08,
2/03/2024 0:10,30.19,64.21,
2/03/2024 0:00,30.15,64.34,
1/03/2024 23:50,30.11,64.47,
1/03/2024 23:40,30.07,64.6,
1/03/2024 23:30,30.02,64.73,
1/03/2024 23:20,29.98,64.86,
1/03/2024 23:10,29.94,64.99,
1/03/2024 23:00,29.9,65.12,
1/03/2024 22:50,29.86,65.25,
1/03/2024 22:40,29.92,64.5,
1/03/2024 22:30,29.97,64.67,
1/03/2024 22:20,30.01,64.83,
1/03/2024 22:10,30.05,64.99,
1/03/2024 22:00,30.09,65.15,
1/03/2024 21:50,30.14,65.31,
1/03/2024 21:40,30.18,65.47,
1/03/2024 21:30,30.22,65.63,
1/03/2024 21:20,30.26,65.79,
1/03/2024 21:10,30.3,65.95,
1/03/2024 21:00,29.98,65.44,
1/03/2024 20:50,30.03,65.59,
1/03/2024 20:40,30.08,65.73,
1/03/2024 20:30,30.12,65.87,
1/03/2024 20:20,30.17,66.02,
1/03/2024 20:10,30.21,66.16,
1/03/2024 20:00,30.26,66.3,
1/03/2024 19:50,30.3,66.45,
1/03/2024 19:40,30.35,66.59,
1/03/2024 19:30,30.39,66.73,
1/03/2024 19:20,30.11,66.77,
1/03/2024 19:10,30.18,66.62,
1/03/2024 19:00,30.25,66.48,
1/03/2024 18:50,30.32,66.34,
1/03/2024 18:40,30.39,66.19,
1/03/2024 18:30,30.46,66.05,
1/03/2024 18:20,30.53,65.91,
1/03/2024 18:10,30.6,65.76,
1/03/2024 18:00,30.67,65.62,
1/03/2024 17:50,30.74,65.48,
1/03/2024 17:40,30.8,65.56,
1/03/2024 17:30,30.76,65.38,
1/03/2024 17:20,30.72,65.21,
1/03/2024 17:10,30.69,65.04,
1/03/2024 17:00,30.65,64.87,
1/03/2024 16:50,30.62,64.7,
1/03/2024 16:40,30.58,64.53,
1/03/2024 16:30,30.55,64.36,
1/03/2024 16:20,30.51,64.19,
1/03/2024 16:10,30.48,64.02,
1/03/2024 16:00,30.86,63.88,
1/03/2024 15:50,30.81,63.57,
1/03/2024 15:40,30.77,63.26,
1/03/2024 15:30,30.73,62.96,
1/03/2024 15:20,30.68,62.65,
1/03/2024 15:10,30.64,62.35,
1/03/2024 15:00,30.6,62.04,
1/03/2024 14:50,30.55,61.74,
1/03/2024 14:40,30.51,61.43,
1/03/2024 14:30,30.47,61.13,
1/03/2024 14:20,30.83,60.52,
1/03/2024 14:10,30.78,59.77,
1/03/2024 14:00,30.73,59.02,
1/03/2024 13:50,30.69,58.27,
1/03/2024 13:40,30.64,57.52,
1/03/2024 13:30,30.6,56.78,
1/03/2024 13:20,30.55,56.03,
1/03/2024 13:10,30.51,55.28,
1/03/2024 13:00,30.46,54.53,
1/03/2024 12:50,30.42,53.79,
1/03/2024 12:40,30.74,38.23,
1/03/2024 12:30,30.7,41.44,
1/03/2024 12:20,30.66,44.65,
1/03/2024 12:10,30.62,47.85,
1/03/2024 12:00,30.58,51.06,
1/03/2024 11:50,30.54,54.26,
1/03/2024 11:40,30.5,57.47,
1/03/2024 11:30,30.46,60.67,
1/03/2024 11:20,30.42,63.88,
1/03/2024 11:10,30.39,67.08,
1/03/2024 11:00,30.74,66.79,
1/03/2024 10:50,30.71,66.69,
1/03/2024 10:40,30.68,66.6,
1/03/2024 10:30,30.65,66.51,
1/03/2024 10:20,30.62,66.42,
1/03/2024 10:10,30.59,66.32,
1/03/2024 10:00,30.56,66.23,
1/03/2024 9:50,30.53,66.14,
1/03/2024 9:40,30.5,66.05,
1/03/2024 9:30,30.48,65.96,
1/03/2024 9:20,30.36,66.46,
1/03/2024 9:10,30.41,66.33,
1/03/2024 9:00,30.46,66.2,
1/03/2024 8:50,30.51,66.08,
1/03/2024 8:40,30.56,65.95,
1/03/2024 8:30,30.61,65.82,
1/03/2024 8:20,30.66,65.7,
1/03/2024 8:10,30.71,65.57,
1/03/2024 8:00,30.76,65.44,
1/03/2024 7:50,30.8,65.32,
1/03/2024 7:40,30.8,65.83,
1/03/2024 7:30,30.75,65.68,
1/03/2024 7:20,30.71,65.53,
1/03/2024 7:10,30.67,65.38,
1/03/2024 7:00,30.63,65.23,
1/03/2024 6:50,30.58,65.08,
1/03/2024 6:40,30.54,64.93,
1/03/2024 6:30,30.5,64.78,
1/03/2024 6:20,30.46,64.63,
1/03/2024 6:10,30.42,64.48,
1/03/2024 6:00,30.55,64.69,
1/03/2024 5:50,30.48,64.55,
1/03/2024 5:40,30.42,64.42,
1/03/2024 5:30,30.36,64.29,
1/03/2024 5:20,30.29,64.15,
1/03/2024 5:10,30.23,64.02,
1/03/2024 5:00,30.17,63.89,
1/03/2024 4:50,30.1,63.75,
1/03/2024 4:40,30.04,63.62,
1/03/2024 4:30,29.98,63.49,
1/03/2024 4:20,30.3,63.27,
1/03/2024 4:10,30.25,63.39,
1/03/2024 4:00,30.2,63.51,
1/03/2024 3:50,30.15,63.63,
1/03/2024 3:40,30.1,63.75,
1/03/2024 3:30,30.05,63.87,
1/03/2024 3:20,30,63.99,
1/03/2024 3:10,29.95,64.11,
1/03/2024 3:00,29.9,64.23,
1/03/2024 2:50,29.86,64.35,
1/03/2024 2:40,29.92,63.35,
1/03/2024 2:30,29.97,63.48,
1/03/2024 2:20,30.01,63.61,
1/03/2024 2:10,30.05,63.74,
1/03/2024 2:00,30.09,63.87,
1/03/2024 1:50,30.14,63.99,
1/03/2024 1:40,30.18,64.12,
1/03/2024 1:30,30.22,64.25,
1/03/2024 1:20,30.26,64.38,
1/03/2024 1:10,30.3,64.5,
1/03/2024 1:00,30.24,63.47,
1/03/2024 0:50,30.19,63.62,
1/03/2024 0:40,30.15,63.76,
1/03/2024 0:30,30.11,63.9,
1/03/2024 0:20,30.07,64.04,
1/03/2024 0:10,30.02,64.18,
1/03/2024 0:00,29.98,64.32,
29/02/2024 23:50,29.94,64.46,
29/02/2024 23:40,29.9,64.6,
29/02/2024 23:30,29.86,64.74,
29/02/2024 23:20,30.24,63.71,
29/02/2024 23:10,30.19,63.84,
29/02/2024 23:00,30.15,63.97,
29/02/2024 22:50,30.11,64.1,
29/02/2024 22:40,30.07,64.23,
29/02/2024 22:30,30.02,64.36,
29/02/2024 22:20,29.98,64.49,
29/02/2024 22:10,29.94,64.62,
29/02/2024 22:00,29.9,64.75,
29/02/2024 21:50,29.86,64.87,
29/02/2024 21:40,29.87,64.43,
29/02/2024 21:30,29.93,64.59,
29/02/2024 21:20,29.98,64.75,
29/02/2024 21:10,30.04,64.9,
29/02/2024 21:00,30.09,65.06,
29/02/2024 20:50,30.15,65.21,
29/02/2024 20:40,30.2,65.37,
29/02/2024 20:30,30.26,65.52,
29/02/2024 20:20,30.31,65.68,
29/02/2024 20:10,30.36,65.83,
29/02/2024 20:00,29.92,64.92,
29/02/2024 19:50,30.03,65.07,
29/02/2024 19:40,30.13,65.21,
29/02/2024 19:30,30.24,65.36,
29/02/2024 19:20,30.34,65.5,
29/02/2024 19:10,30.45,65.65,
29/02/2024 19:00,30.55,65.79,
29/02/2024 18:50,30.66,65.94,
29/02/2024 18:40,30.76,66.08,
29/02/2024 18:30,30.86,66.22,
29/02/2024 18:20,30.74,65.51,
29/02/2024 18:10,30.72,65.31,
29/02/2024 18:00,30.71,65.12,
29/02/2024 17:50,30.69,64.93,
29/02/2024 17:40,30.68,64.74,
29/02/2024 17:30,30.66,64.54,
29/02/2024 17:20,30.65,64.35,
29/02/2024 17:10,30.63,64.16,
29/02/2024 17:00,30.62,63.97,
29/02/2024 16:50,30.61,63.78,
29/02/2024 16:40,30.55,63.34,
29/02/2024 16:30,30.58,63,
29/02/2024 16:20,30.61,62.66,
29/02/2024 16:10,30.64,62.32,
29/02/2024 16:00,30.67,61.98,
29/02/2024 15:50,30.69,61.64,
29/02/2024 15:40,30.72,61.3,
29/02/2024 15:30,30.75,60.96,
29/02/2024 15:20,30.78,60.62,
29/02/2024 15:10,30.8,60.28,
29/02/2024 15:00,30.73,60.35,
29/02/2024 14:50,30.7,59.43,
29/02/2024 14:40,30.67,58.51,
29/02/2024 14:30,30.64,57.6,
29/02/2024 14:20,30.61,56.68,
29/02/2024 14:10,30.59,55.76,
29/02/2024 14:00,30.56,54.85,
29/02/2024 13:50,30.53,53.93,
29/02/2024 13:40,30.5,53.01,
29/02/2024 13:30,30.48,52.1,
29/02/2024 13:20,30.42,31.49,
29/02/2024 13:10,30.47,35.55,
29/02/2024 13:00,30.52,39.61,
29/02/2024 12:50,30.57,43.67,
29/02/2024 12:40,30.62,47.73,
29/02/2024 12:30,30.67,51.78,
29/02/2024 12:20,30.72,55.84,
29/02/2024 12:10,30.77,59.9,
29/02/2024 12:00,30.82,63.96,
29/02/2024 11:50,30.86,68.01,
29/02/2024 11:40,30.86,68.23,
29/02/2024 11:30,30.82,68.13,
29/02/2024 11:20,30.79,68.04,
29/02/2024 11:10,30.75,67.95,
29/02/2024 11:00,30.72,67.86,
29/02/2024 10:50,30.68,67.77,
29/02/2024 10:40,30.65,67.68,
29/02/2024 10:30,30.61,67.59,
29/02/2024 10:20,30.58,67.5,
29/02/2024 10:10,30.55,67.41,
29/02/2024 10:00,30.59,67.69,
29/02/2024 9:50,30.61,67.59,
29/02/2024 9:40,30.63,67.49,
29/02/2024 9:30,30.65,67.4,
29/02/2024 9:20,30.67,67.3,
29/02/2024 9:10,30.69,67.2,
29/02/2024 9:00,30.71,67.11,
29/02/2024 8:50,30.73,67.01,
29/02/2024 8:40,30.75,66.91,
29/02/2024 8:30,30.77,66.82,
29/02/2024 8:20,30.74,67.33,
29/02/2024 8:10,30.71,67.21,
29/02/2024 8:00,30.68,67.09,
29/02/2024 7:50,30.65,66.98,
29/02/2024 7:40,30.62,66.86,
29/02/2024 7:30,30.59,66.74,
29/02/2024 7:20,30.56,66.63,
29/02/2024 7:10,30.53,66.51,
29/02/2024 7:00,30.5,66.39,
29/02/2024 6:50,30.48,66.28,
29/02/2024 6:40,30.74,66.58,
29/02/2024 6:30,30.7,66.43,
29/02/2024 6:20,30.66,66.28,
29/02/2024 6:10,30.62,66.13,
29/02/2024 6:00,30.58,65.98,
29/02/2024 5:50,30.54,65.83,
29/02/2024 5:40,30.5,65.68,
29/02/2024 5:30,30.46,65.53,
29/02/2024 5:20,30.42,65.38,
29/02/2024 5:10,30.39,65.24,
29/02/2024 5:00,30.3,65.26,
29/02/2024 4:50,30.25,65.37,
